time,pv_production,wind_production,prob_precip_1h:p,clear_sky_rad:W,diffuse_rad:W,direct_rad:W,global_rad:W,sunshine_duration_1h:min,sun_azimuth:d,sun_elevation:d,low_cloud_cover:p,medium_cloud_cover:p,high_cloud_cover:p,effective_cloud_cover:p,temp,relative_humidity_2m:p,dew_point_2m:C,wind_speed_2m:ms,wind_dir_2m:d,t_10m:C,relative_humidity_10m:p,dew_point_10m:C,wind_speed_10m:ms,wind_dir_10m:d,t_50m:C,relative_humidity_50m:p,dew_point_50m:C,wind_speed_50m:ms,wind_dir_50m:d,t_100m:C,relative_humidity_100m:p,dew_point_100m:C,wind_speed_100m:ms,wind_dir_100m:d,total_production
2020-01-05 02:00:00,0.0,0.0,36.8,0.0,0.0,0.0,0.0,0.0,50.895,-41.803,63.0,87.1,100.0,97.6,0.1,89.9,-1.3,1.9,196.7,0.1,89.6,-1.4,2.7,196.7,-0.1,88.8,-1.8,3.9,200.1,-0.3,88.5,-2.0,4.8,204.5,0.0
2020-01-05 03:00:00,0.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,67.156,-36.043,47.9,99.2,100.0,99.8,0.2,89.0,-1.4,1.9,171.7,0.2,88.7,-1.5,2.7,171.7,-0.0,87.7,-1.8,3.9,177.7,-0.2,86.8,-2.1,4.9,185.1,0.0
2020-01-05 04:00:00,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,81.784,-29.574,58.2,99.4,100.0,99.9,0.3,86.5,-1.7,2.0,176.0,0.3,86.2,-1.7,2.9,176.0,0.2,84.6,-2.1,4.4,179.8,0.2,82.5,-2.5,5.7,184.7,0.0
2020-01-05 05:00:00,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,95.335,-22.863,1.8,100.0,100.0,100.0,0.1,84.9,-2.1,1.9,166.7,0.1,84.5,-2.2,2.7,166.7,0.1,81.5,-2.7,4.3,169.5,0.1,77.8,-3.3,5.6,173.0,0.0
2020-01-05 06:00:00,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,108.312,-16.291,0.0,100.0,100.0,100.0,0.2,79.7,-2.9,2.1,149.2,0.2,79.1,-3.0,3.1,149.2,0.4,74.7,-3.6,4.7,152.2,0.4,70.4,-4.3,6.2,156.1,0.0
2020-01-05 07:00:00,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,121.118,-10.192,0.0,100.0,100.0,100.0,0.3,71.0,-4.3,2.7,160.9,0.3,69.7,-4.6,3.9,160.9,0.5,64.2,-5.5,5.9,162.7,0.5,58.7,-6.6,7.4,164.9,0.0
2020-01-05 08:00:00,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,134.044,-4.869,34.3,100.0,100.0,100.0,0.9,67.5,-4.5,3.1,155.6,0.9,66.7,-4.6,4.4,155.6,0.8,63.7,-5.3,6.4,158.7,0.7,61.2,-5.9,8.0,162.6,0.0
2020-01-05 09:00:00,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,147.263,-0.61,65.2,100.0,100.0,100.0,1.1,70.8,-3.6,3.2,154.6,1.0,70.3,-3.8,4.6,154.6,0.8,68.7,-4.3,6.6,158.4,0.5,67.8,-4.8,8.2,163.1,0.0
2020-01-05 10:00:00,0.0,0.0,69.4,17.4,2.7,0.0,2.7,0.0,160.821,2.332,93.1,100.0,100.0,100.0,0.8,77.7,-2.6,3.0,161.3,0.8,77.4,-2.7,4.2,161.3,0.6,76.4,-3.1,6.2,165.1,0.3,76.0,-3.5,7.7,169.8,0.0
2020-01-05 11:00:00,0.0,0.0,76.1,30.0,4.7,0.0,4.7,0.0,174.638,3.76,99.0,100.0,100.0,100.0,1.0,80.2,-2.0,2.7,159.7,1.0,79.8,-2.1,3.9,159.7,1.0,78.3,-2.4,5.8,164.3,0.9,77.1,-2.7,7.5,170.0,0.0
2020-01-05 12:00:00,0.0,0.0,1.0,28.2,3.8,0.0,3.8,0.0,188.536,3.574,97.4,100.0,100.0,100.0,2.2,73.1,-2.1,2.3,174.4,2.2,72.7,-2.2,3.3,174.4,2.3,71.5,-2.3,5.3,177.4,2.3,70.7,-2.4,7.1,181.2,0.0
2020-01-05 13:00:00,0.0,0.0,1.0,13.2,2.2,0.0,2.2,0.0,202.307,1.787,100.0,100.0,100.0,100.0,1.9,81.9,-0.9,2.6,170.2,2.0,81.6,-0.8,3.8,170.2,2.4,80.7,-0.6,5.8,174.2,2.6,80.3,-0.4,7.5,179.2,0.0
2020-01-05 14:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,215.79,-1.476,98.0,100.0,97.9,100.0,2.6,81.6,-0.2,1.7,183.9,2.8,81.4,-0.1,2.5,183.9,3.5,80.7,0.5,4.1,190.4,3.9,80.2,0.8,5.8,198.5,0.0
2020-01-05 15:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,228.933,-6.002,53.9,72.8,100.0,93.7,3.8,82.6,1.1,2.1,189.6,4.0,82.5,1.3,3.0,189.6,4.7,81.9,1.9,4.8,201.5,5.0,81.5,2.1,6.6,216.4,0.0
2020-01-05 16:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,241.811,-11.528,60.4,81.0,91.6,95.9,4.2,84.4,1.8,1.3,200.4,4.4,84.2,2.0,1.8,200.4,5.0,83.4,2.4,3.4,208.5,5.2,82.8,2.6,5.1,218.6,0.0
2020-01-05 17:00:00,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,254.627,-17.764,99.7,28.7,47.0,99.8,3.8,88.2,2.0,0.8,188.2,4.1,87.9,2.2,1.2,188.2,4.9,86.6,2.8,2.2,208.3,5.2,85.7,3.0,3.4,233.5,0.0
2020-01-05 18:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.696,-24.398,94.3,7.1,0.0,94.7,3.8,89.4,2.2,1.6,207.9,4.1,89.2,2.4,2.4,207.9,4.8,88.4,3.0,3.8,218.7,5.0,87.8,3.2,5.2,232.2,0.0
2020-01-05 19:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,281.446,-31.09,30.2,74.3,3.1,82.3,4.3,83.7,1.8,2.8,213.8,4.5,83.4,2.0,4.0,213.8,5.1,82.1,2.3,6.2,219.5,5.3,81.3,2.4,8.0,226.7,0.0
2020-01-05 20:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,296.398,-37.442,14.2,73.0,13.3,78.4,4.5,84.4,2.1,3.3,219.0,4.7,84.0,2.2,4.8,219.0,5.2,82.8,2.5,7.1,223.0,5.4,82.0,2.6,9.0,228.1,0.0
2020-01-05 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,313.103,-42.962,10.5,29.6,48.4,52.3,4.1,85.6,1.9,3.2,221.9,4.3,85.3,2.1,4.6,221.9,4.9,84.0,2.5,6.8,225.6,5.2,83.1,2.5,8.7,230.3,0.0
2020-01-05 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,331.907,-47.056,13.2,6.2,58.2,42.3,3.4,88.7,1.7,2.4,220.6,3.7,88.2,1.9,3.4,220.6,4.6,86.2,2.5,5.3,227.1,5.0,84.6,2.7,7.0,235.2,0.0
2020-01-05 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,352.508,-49.113,23.4,8.0,90.6,61.5,2.5,91.3,1.3,1.5,202.0,2.9,91.1,1.6,2.1,202.0,4.3,89.8,2.8,3.4,214.3,5.0,88.6,3.2,4.6,229.7,0.0
2020-01-06 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.138,-48.749,64.9,89.9,96.9,98.2,2.3,92.6,1.2,1.3,179.4,2.8,92.5,1.7,1.9,179.4,4.4,91.2,3.1,2.8,192.0,5.3,89.4,3.7,3.5,207.8,0.0
2020-01-06 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.391,-46.198,11.6,96.9,77.5,98.3,3.2,91.0,1.9,1.6,180.6,3.5,90.7,2.1,2.3,180.6,4.7,89.0,3.0,3.5,192.3,5.3,87.3,3.3,4.5,206.9,0.0
2020-01-06 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.712,-41.739,12.1,64.6,57.0,77.7,2.3,95.6,1.7,1.7,181.4,2.7,95.2,2.0,2.4,181.4,4.2,92.7,3.1,3.9,185.1,5.0,90.0,3.5,5.4,189.6,0.0
2020-01-06 03:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.981,-35.99,61.3,16.2,68.2,78.6,1.5,96.0,0.9,1.3,192.0,2.0,95.3,1.3,1.9,192.0,3.6,91.8,2.4,3.2,192.7,4.6,88.1,2.8,4.5,193.6,0.0
2020-01-06 04:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.619,-29.526,93.8,35.8,13.7,96.3,1.5,93.6,0.6,1.3,186.6,2.0,92.8,0.9,1.9,186.6,3.5,88.9,1.8,3.1,186.1,4.5,84.9,2.2,4.3,185.5,0.0
2020-01-06 05:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.179,-22.815,69.1,80.6,97.9,96.9,2.3,88.1,0.5,1.3,191.5,2.7,87.2,0.8,1.8,191.5,4.0,83.4,1.5,3.1,190.0,5.0,79.7,1.8,4.3,188.2,0.0
2020-01-06 06:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108.164,-16.24,96.9,71.7,84.7,99.5,3.0,82.3,0.3,1.8,173.4,3.4,81.4,0.5,2.6,173.4,4.6,77.8,1.1,4.3,174.4,5.5,74.4,1.4,6.0,175.8,0.0
2020-01-06 07:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.977,-10.133,79.6,99.6,90.2,100.0,3.8,77.4,0.2,1.8,172.0,4.1,76.9,0.4,2.6,172.0,5.1,74.9,1.0,4.5,173.5,5.8,73.1,1.4,6.3,175.3,0.0
2020-01-06 08:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.908,-4.801,91.9,100.0,96.1,100.0,3.7,82.8,1.0,1.8,180.5,4.0,81.4,1.1,2.6,180.5,5.2,76.1,1.3,4.4,181.0,6.0,72.4,1.4,6.3,181.6,0.0
2020-01-06 09:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,147.134,-0.53,99.5,100.0,89.0,100.0,4.4,77.6,0.8,2.0,172.3,4.7,76.6,1.0,2.9,172.3,5.8,73.0,1.3,4.7,174.6,6.6,69.8,1.5,6.5,177.5,0.0
2020-01-06 10:00:00,0.0,0.0,1.0,18.2,3.5,0.0,3.5,0.0,160.702,2.425,100.0,100.0,95.8,100.0,4.9,75.0,0.8,1.4,173.9,5.2,74.2,1.0,2.1,173.9,6.1,70.9,1.3,3.7,177.0,6.8,68.1,1.3,5.5,180.9,0.0
2020-01-06 11:00:00,0.0,0.0,1.0,31.1,5.8,0.0,5.8,0.0,174.53,3.866,100.0,100.0,98.4,100.0,5.3,73.3,0.9,0.9,157.6,5.6,72.6,1.0,1.3,157.6,6.6,69.8,1.4,2.7,167.8,7.2,67.3,1.6,4.3,180.5,0.0
2020-01-06 12:00:00,0.0,0.0,1.0,29.4,8.6,0.0,8.6,3.0,188.441,3.692,8.6,95.0,98.2,97.7,5.5,75.5,1.5,0.9,128.1,5.8,74.2,1.6,1.3,128.1,6.9,69.6,1.8,2.5,146.1,7.6,66.2,1.7,3.9,168.5,0.0
2020-01-06 13:00:00,0.0,0.0,3.8,14.2,8.1,0.0,8.1,3.5,202.226,1.915,0.0,94.2,99.5,97.1,5.1,79.3,1.8,1.6,153.0,5.5,78.1,2.0,2.3,153.0,6.9,73.6,2.6,3.8,157.7,7.9,69.7,2.7,5.4,163.5,0.0
2020-01-06 14:00:00,0.0,0.0,4.7,0.0,0.0,0.0,0.0,49.8,215.723,-1.34,0.0,6.1,99.1,52.6,4.8,79.1,1.5,1.2,169.2,5.2,77.7,1.6,1.8,169.2,6.6,72.4,2.0,3.4,170.5,7.5,67.9,2.0,5.2,172.1,0.0
2020-01-06 15:00:00,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,228.877,-5.861,1.7,9.2,99.3,55.0,4.1,81.0,1.2,1.2,156.0,4.6,79.3,1.3,1.7,156.0,6.1,73.0,1.6,3.3,162.2,7.1,68.0,1.6,5.1,170.0,0.0
2020-01-06 16:00:00,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,241.765,-11.384,0.6,1.1,85.8,43.9,3.1,86.1,1.0,1.1,125.0,3.5,84.3,1.1,1.6,125.0,5.0,77.9,1.5,3.0,141.4,5.9,72.9,1.4,4.5,161.8,0.0
2020-01-06 17:00:00,0.0,0.77,1.0,0.0,0.0,0.0,0.0,0.0,254.586,-17.618,0.0,0.0,81.5,40.8,2.5,87.6,0.6,1.1,135.3,2.9,86.0,0.8,1.5,135.3,4.3,80.2,1.2,2.8,149.9,5.0,76.0,1.1,4.2,168.2,0.77
2020-01-06 18:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267.657,-24.251,0.0,0.0,73.1,36.5,1.8,88.7,0.2,1.2,132.4,2.3,87.3,0.4,1.7,132.4,3.7,82.1,1.0,2.7,149.6,4.5,78.5,1.0,3.8,171.1,0.0
2020-01-06 19:00:00,0.0,3.35,1.0,0.0,0.0,0.0,0.0,0.0,281.401,-30.943,0.7,0.0,4.4,2.9,3.0,84.7,0.6,1.8,116.5,3.2,83.8,0.7,2.6,116.5,3.8,80.4,0.7,4.0,133.3,4.0,77.9,0.5,5.3,154.2,3.35
2020-01-06 20:00:00,0.0,16.89,1.0,0.0,0.0,0.0,0.0,0.0,296.342,-37.297,1.5,0.0,38.7,20.5,1.9,87.7,0.0,1.3,131.2,2.1,86.6,0.1,1.8,131.2,2.9,82.9,0.3,3.0,147.5,3.2,80.6,0.2,4.3,167.9,16.89
2020-01-06 21:00:00,0.0,5.19,12.2,0.0,0.0,0.0,0.0,0.0,313.026,-42.822,0.3,1.7,97.5,49.7,1.4,86.7,-0.6,0.7,189.8,1.7,85.6,-0.5,1.0,189.8,2.6,81.8,-0.2,2.0,192.4,3.1,79.2,-0.1,3.1,195.7,5.19
2020-01-06 22:00:00,0.0,1.74,9.8,0.0,0.0,0.0,0.0,0.0,331.797,-46.924,0.3,4.1,96.2,50.4,1.4,88.6,-0.3,1.2,155.8,1.7,87.1,-0.2,1.7,155.8,2.9,81.4,0.1,2.8,163.3,3.6,77.0,-0.0,3.7,172.8,1.74
2020-01-06 23:00:00,0.0,12.4,1.0,0.0,0.0,0.0,0.0,0.0,352.362,-48.996,5.3,10.5,96.3,56.1,0.8,90.8,-0.5,1.4,186.5,1.3,88.8,-0.3,2.0,186.5,3.0,81.3,0.1,3.3,185.8,4.0,75.3,0.0,4.6,185.0,12.4
2020-01-07 00:00:00,0.0,8.76,1.0,0.0,0.0,0.0,0.0,0.0,11.967,-48.641,34.1,69.7,94.0,89.4,1.0,89.5,-0.5,1.3,190.7,1.5,87.3,-0.4,1.8,190.7,3.3,79.0,0.0,3.2,187.8,4.5,72.3,-0.1,4.6,184.1,8.76
2020-01-07 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.205,-46.11,3.6,78.8,96.0,89.4,2.8,87.9,1.0,1.9,189.7,3.3,85.8,1.1,2.7,189.7,4.9,77.6,1.3,4.3,190.7,6.0,70.7,1.0,5.9,192.0,0.0
2020-01-07 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.527,-41.667,3.9,100.0,100.0,100.0,2.7,87.8,0.9,1.5,215.5,3.1,85.7,0.9,2.2,215.5,4.6,77.9,1.1,3.5,211.5,5.6,71.3,0.8,4.7,206.5,0.0
2020-01-07 03:00:00,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,66.804,-35.929,0.8,100.0,95.8,100.0,2.5,90.2,1.1,1.6,194.5,3.0,88.5,1.3,2.3,194.5,4.6,81.5,1.8,3.5,204.2,5.6,75.6,1.7,4.6,216.3,0.1
2020-01-07 04:00:00,0.0,9.33,1.0,0.0,0.0,0.0,0.0,0.0,81.452,-29.471,43.2,96.3,4.1,97.9,2.6,90.6,1.2,1.5,191.0,3.0,89.1,1.4,2.2,191.0,4.5,83.4,1.9,3.3,200.9,5.3,78.5,1.8,4.2,213.4,9.33
2020-01-07 05:00:00,0.0,19.6,1.0,0.0,0.0,0.0,0.0,0.0,95.021,-22.76,77.0,82.2,0.0,95.9,2.4,92.2,1.2,1.7,207.9,2.8,91.0,1.5,2.4,207.9,4.3,85.9,2.1,3.6,215.4,5.0,81.3,2.1,4.7,224.8,19.6
2020-01-07 06:00:00,0.0,17.04,1.0,0.0,0.0,0.0,0.0,0.0,108.014,-16.182,34.5,21.6,0.0,48.7,2.1,94.2,1.3,1.7,198.7,2.5,93.4,1.5,2.4,198.7,3.7,89.8,2.1,3.8,211.5,4.2,86.6,2.2,5.0,227.5,17.04
2020-01-07 07:00:00,0.0,22.47,1.0,0.0,0.0,0.0,0.0,0.0,120.833,-10.068,8.1,97.1,0.0,97.3,3.2,85.8,1.1,2.2,195.7,3.4,85.2,1.2,3.1,195.7,4.1,82.7,1.4,4.8,204.4,4.3,80.5,1.3,6.3,215.3,22.47
2020-01-07 08:00:00,0.0,17.84,1.0,0.0,0.0,0.0,0.0,0.0,133.772,-4.725,0.7,41.1,0.0,41.5,3.0,85.9,0.9,2.0,186.8,3.3,85.0,1.0,2.9,186.8,4.2,81.6,1.3,4.5,196.2,4.5,78.6,1.1,5.9,207.9,17.84
2020-01-07 09:00:00,0.0,10.84,1.0,0.0,0.0,0.0,0.0,6.9,147.006,-0.442,0.2,1.1,9.8,6.1,2.0,87.3,0.1,2.3,174.0,2.5,85.8,0.3,3.3,174.0,4.0,79.9,0.8,5.1,179.2,4.7,74.8,0.7,6.7,185.7,10.84
2020-01-07 10:00:00,0.0,7.5,1.0,19.0,15.3,7.3,22.6,60.0,160.583,2.525,0.0,0.0,97.2,48.6,1.7,84.8,-0.6,2.0,179.2,2.2,82.9,-0.4,2.9,179.2,3.7,75.6,-0.2,4.8,178.5,4.6,69.3,-0.5,6.6,177.6,7.5
2020-01-07 11:00:00,0.0,1.51,1.0,32.3,29.6,8.3,38.0,60.0,174.423,3.979,0.0,0.0,98.7,49.4,1.9,80.8,-1.0,1.8,181.9,2.3,78.9,-1.0,2.6,181.9,3.5,71.6,-1.1,4.3,181.6,4.4,65.3,-1.6,6.0,181.2,1.51
2020-01-07 12:00:00,0.0,21.0,1.0,30.6,24.9,3.1,28.0,59.9,188.348,3.817,0.0,0.2,100.0,50.1,2.5,76.3,-1.3,2.0,158.9,2.8,74.4,-1.3,2.9,158.9,3.8,67.2,-1.7,4.7,162.8,4.4,61.2,-2.4,6.6,167.7,21.0
2020-01-07 13:00:00,0.0,80.55,1.0,15.2,10.1,0.0,10.2,10.7,202.148,2.049,1.7,82.2,100.0,91.3,3.4,74.4,-0.7,2.3,158.8,3.6,72.8,-0.8,3.3,158.8,4.5,66.7,-1.1,5.5,162.9,5.0,61.6,-1.8,7.6,168.0,80.55
2020-01-07 14:00:00,0.0,72.85,1.0,0.0,0.0,0.0,0.0,0.5,215.659,-1.198,1.1,99.1,100.0,99.6,4.0,68.7,-1.3,3.1,149.5,4.2,67.4,-1.3,4.5,149.5,4.8,62.7,-1.7,6.9,153.8,5.0,58.8,-2.4,9.1,159.1,72.85
2020-01-07 15:00:00,0.0,89.83,1.0,0.0,0.0,0.0,0.0,0.0,228.826,-5.714,4.7,98.7,100.0,99.4,4.1,67.1,-1.4,3.0,149.8,4.3,65.8,-1.6,4.4,149.8,4.7,61.4,-2.1,6.7,154.6,4.8,58.0,-2.8,8.7,160.7,89.83
2020-01-07 16:00:00,0.0,94.13,1.0,0.0,0.0,0.0,0.0,0.0,241.723,-11.234,0.1,99.7,100.0,99.9,4.5,64.1,-1.7,2.6,166.1,4.6,62.9,-1.8,3.8,166.1,4.9,58.8,-2.4,5.9,170.4,5.0,55.9,-3.1,7.9,175.7,94.13
2020-01-07 17:00:00,0.0,111.86,1.0,0.0,0.0,0.0,0.0,0.0,254.55,-17.466,0.0,98.8,100.0,99.4,5.1,61.9,-1.6,3.0,166.8,5.2,60.7,-1.8,4.3,166.8,5.6,56.5,-2.4,6.6,171.3,5.6,53.4,-3.1,8.5,176.8,111.86
2020-01-07 18:00:00,0.0,116.92,1.0,0.0,0.0,0.0,0.0,0.0,267.622,-24.098,1.2,99.4,100.0,99.7,4.9,67.3,-0.7,3.6,166.5,5.0,65.9,-0.8,5.1,166.5,5.4,61.1,-1.5,7.6,169.2,5.5,57.6,-2.2,9.7,172.7,116.92
2020-01-07 19:00:00,0.0,129.93,1.0,0.0,0.0,0.0,0.0,0.0,281.363,-30.791,0.9,43.3,99.2,71.7,4.5,69.3,-0.7,3.8,173.3,4.6,68.1,-0.8,5.5,173.3,4.9,63.7,-1.4,8.2,175.2,4.9,60.4,-2.2,10.5,177.6,129.93
2020-01-07 20:00:00,0.0,133.53,16.0,0.0,0.0,0.0,0.0,0.0,296.292,-37.147,0.9,99.7,100.0,99.9,4.6,69.2,-0.6,4.8,171.9,4.7,68.1,-0.7,7.0,171.9,4.9,64.1,-1.4,10.1,172.7,4.8,61.3,-2.0,12.7,173.7,133.53
2020-01-07 21:00:00,0.0,109.75,14.0,0.0,0.0,0.0,0.0,0.0,312.954,-42.675,0.0,97.9,53.5,98.4,4.7,68.6,-0.6,4.5,176.9,4.8,67.6,-0.7,6.4,176.9,4.9,64.2,-1.3,9.3,176.5,4.8,61.9,-1.9,11.6,175.9,109.75
2020-01-07 22:00:00,0.0,72.21,1.0,0.0,0.0,0.0,0.0,0.0,331.693,-46.786,17.9,99.2,94.2,99.7,4.3,73.7,0.1,3.4,187.4,4.4,72.8,-0.1,4.8,187.4,4.5,69.6,-0.6,7.3,186.7,4.4,67.4,-1.1,9.4,185.9,72.21
2020-01-07 23:00:00,0.0,73.24,1.0,0.0,0.0,0.0,0.0,0.0,352.22,-48.871,3.0,87.1,57.6,91.1,3.3,88.0,1.5,2.6,159.7,3.5,85.7,1.3,3.8,159.7,4.0,78.0,0.5,6.0,165.2,4.1,72.8,-0.3,8.1,172.1,73.24
2020-01-08 00:00:00,0.0,78.33,1.0,0.0,0.0,0.0,0.0,0.0,11.798,-48.526,3.0,84.0,72.5,90.1,4.0,80.2,0.9,2.4,167.0,4.2,78.7,0.8,3.4,167.0,4.6,73.5,0.3,5.5,170.7,4.6,69.7,-0.4,7.6,175.2,78.33
2020-01-08 01:00:00,0.0,22.78,1.0,0.0,0.0,0.0,0.0,0.0,32.02,-46.014,0.0,95.6,62.3,97.0,4.7,79.0,1.4,2.5,168.7,4.9,77.3,1.3,3.6,168.7,5.5,71.1,0.7,5.5,172.7,5.7,66.7,-0.0,7.3,177.8,22.78
2020-01-08 02:00:00,0.0,2.24,1.0,0.0,0.0,0.0,0.0,0.0,50.34,-41.587,1.9,76.0,76.8,85.5,4.6,81.9,1.8,2.4,170.4,4.8,80.0,1.7,3.4,170.4,5.5,73.3,1.1,5.3,175.9,5.8,68.5,0.4,7.0,182.6,2.24
2020-01-08 03:00:00,0.0,15.86,1.0,0.0,0.0,0.0,0.0,0.0,66.625,-35.861,25.8,96.7,87.7,98.6,3.6,88.7,1.9,2.0,229.4,4.0,86.0,1.9,2.8,229.4,5.1,77.0,1.4,4.5,222.3,5.6,70.8,0.7,6.2,213.4,15.86
2020-01-08 04:00:00,0.0,18.15,1.0,0.0,0.0,0.0,0.0,0.0,81.282,-29.408,6.2,94.6,78.8,96.9,3.7,93.0,2.6,2.1,238.4,4.0,91.2,2.7,3.0,238.4,4.9,85.0,2.6,5.0,244.7,5.3,80.8,2.3,7.0,252.6,18.15
2020-01-08 05:00:00,0.0,26.3,1.0,0.0,0.0,0.0,0.0,0.0,94.86,-22.698,13.5,97.9,81.9,98.9,4.2,93.8,3.3,3.3,238.9,4.3,92.7,3.2,4.7,238.9,4.5,89.1,2.9,6.9,241.7,4.5,86.9,2.5,8.7,245.3,26.3
2020-01-08 06:00:00,0.0,61.39,1.0,0.0,0.0,0.0,0.0,0.0,107.861,-16.116,6.0,39.9,38.3,54.3,3.2,98.2,2.9,3.2,248.5,3.2,97.5,2.8,4.7,248.5,3.1,95.3,2.4,7.0,251.0,2.9,93.9,2.0,8.9,254.1,61.39
2020-01-08 07:00:00,0.0,54.69,1.0,0.0,0.0,0.0,0.0,0.0,120.688,-9.995,0.6,90.3,94.2,94.9,3.8,87.8,1.9,3.3,227.7,3.8,87.0,1.8,4.7,227.7,3.8,84.0,1.4,7.0,232.8,3.7,81.7,0.8,8.9,239.3,54.69
2020-01-08 08:00:00,0.0,66.52,1.0,0.0,0.0,0.0,0.0,0.0,133.634,-4.643,0.2,4.6,17.3,13.0,3.5,86.6,1.5,3.3,222.4,3.6,85.6,1.4,4.7,222.4,3.6,82.2,0.9,7.0,227.7,3.5,79.5,0.3,8.9,234.3,66.52
2020-01-08 09:00:00,0.0,51.83,1.0,0.0,0.0,0.0,0.0,7.6,146.876,-0.347,0.0,4.6,2.1,5.6,3.4,80.9,0.5,2.9,209.6,3.5,79.8,0.4,4.2,209.6,3.8,75.9,-0.1,6.4,217.7,3.8,73.0,-0.6,8.2,227.9,51.83
2020-01-08 10:00:00,0.0,60.79,1.0,19.8,14.2,10.8,25.0,58.5,160.464,2.633,1.8,2.5,12.8,10.4,3.6,74.9,-0.4,2.6,195.3,3.8,73.6,-0.5,3.8,195.3,4.0,68.9,-1.2,5.8,205.5,4.0,65.3,-1.9,7.5,218.3,60.79
2020-01-08 11:00:00,0.0,49.31,1.0,33.5,22.5,17.9,40.4,38.7,174.317,4.1,12.9,35.5,4.7,45.1,4.2,66.8,-1.5,2.8,222.3,4.2,65.8,-1.6,4.1,222.3,4.4,62.2,-2.2,6.2,227.1,4.3,59.6,-2.9,8.1,233.2,49.31
2020-01-08 12:00:00,0.0,84.85,1.0,32.0,16.9,6.9,23.8,4.0,188.257,3.949,13.0,93.4,28.9,95.1,4.0,69.7,-1.0,3.8,228.3,4.0,69.1,-1.2,5.5,228.3,3.9,66.8,-1.7,7.9,230.5,3.7,65.2,-2.2,9.7,233.2,84.85
2020-01-08 13:00:00,0.0,75.92,1.0,16.3,9.3,0.8,10.2,19.5,202.073,2.191,67.6,58.6,70.0,91.3,3.0,76.3,-0.8,3.8,220.7,3.0,75.9,-0.9,5.4,220.7,2.8,74.6,-1.2,7.7,222.6,2.6,73.5,-1.7,9.4,225.1,75.92
2020-01-08 14:00:00,0.0,30.33,1.0,0.0,0.0,0.0,0.0,13.1,215.599,-1.05,67.3,77.0,74.8,95.3,3.3,75.5,-0.6,4.0,225.6,3.3,75.1,-0.7,5.8,225.6,3.1,73.9,-1.1,8.2,227.2,2.8,73.0,-1.5,9.9,229.2,30.33
2020-01-08 15:00:00,0.0,23.19,48.3,0.0,0.0,0.0,0.0,0.0,228.779,-5.561,36.6,68.9,74.7,87.7,3.1,76.9,-0.6,4.1,213.4,3.0,76.6,-0.7,5.9,213.4,2.9,75.3,-1.1,8.3,215.8,2.6,74.4,-1.5,10.0,218.8,23.19
2020-01-08 16:00:00,0.0,100.78,65.2,0.0,0.0,0.0,0.0,0.0,241.686,-11.078,69.1,90.7,92.0,98.5,3.4,73.4,-0.9,4.1,224.5,3.4,73.2,-1.0,5.9,224.5,3.2,72.3,-1.3,8.4,225.6,2.9,71.8,-1.7,10.1,227.0,100.78
